Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2022 [YR2022]
Estonia,EST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.27725931243522,19.3982634080616
Eswatini,SWZ,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,83.4418225150092,85.3393369048659
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,4594818143.27624,4695372785.0814
Eswatini,SWZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Eswatini,SWZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.59801620311077,..
Ethiopia,ETH,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,18.0320402194406,17.8532124470705
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,95912607722.3032,126772703047.701
Ethiopia,ETH,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Ethiopia,ETH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,15.8096321719344,33.8898797100898
Faroe Islands,FRO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,..
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,3266432734.22819,3566698397.6602
Faroe Islands,FRO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Faroe Islands,FRO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Fiji,FJI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,69.1902690543358,81.5373195822665
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,5444407214.31758,4969503560.7735
Fiji,FJI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Fiji,FJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.77310182460282,4.52019266394958
Finland,FIN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,55.1220338172411,65.4428375800291
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,267014821129.411,280241515774.32
Finland,FIN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.695,6.719
Finland,FIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.02409392963431,7.12350773301402
France,FRA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,45.012924893891,51.6280749137657
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2722793515171.76,2796302210398.84
France,FRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.415,7.303
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.10825492288294,5.22236748369735
French Polynesia,PYF,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,37.1122135087894,40.019528505566
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,6022276196.13871,5814661208.90544
French Polynesia,PYF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
French Polynesia,PYF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Gabon,GAB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,68.6720490613236,69.5085334437192
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,16874405465.391,20440655695.1804
Gabon,GAB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Gabon,GAB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.46456756151187,4.23124798274579
"Gambia, The",GMB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,41.5745462277864,33.2919900658276
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1813609692.49994,2204734527.88096
"Gambia, The",GMB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
"Gambia, The",GMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.11567625631192,11.5131198380505
Georgia,GEO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,75.4946450549008,76.5712629700796
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,17638337116.9126,24984568959.605
Georgia,GEO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.565,..
Georgia,GEO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.85289821696723,11.8981654203198
Germany,DEU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,68.8209960659136,78.2602759711221
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,3957208055215.68,4163596357879.39
Germany,DEU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.163,3.12
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.44565976888253,6.87257438551097
Ghana,GHA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,42.5517473230679,43.2447417570413
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,68337969247.7067,74263364041.8742
Ghana,GHA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,2.87
Ghana,GHA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.14364003330857,31.2558951049016
Gibraltar,GIB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,..
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,..,..
Gibraltar,GIB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Gibraltar,GIB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Greece,GRC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,48.3783244955737,72.0982235031466
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,207305649887.019,218880566444.349
Greece,GRC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,17.045,12.426
Greece,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.253007522038157,9.64525981280632
Greenland,GRL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,60.4542078397631,..
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,2997309971.87623,..
Greenland,GRL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Greenland,GRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Grenada,GRD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,42.3573362308136,51.1196602910754
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1213485185.18519,1224577777.77778
Grenada,GRD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.788,..
Grenada,GRD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.598149764736022,2.5805392590792
Guam,GUM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,17.0259638080252,18.4225759768452
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,6355000000,6910000000
Guam,GUM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Guam,GUM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Guatemala,GTM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,40.2437053897326,49.9955428388986
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,77172317258.6478,95630524813.106
Guatemala,GTM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.193,3.051
Guatemala,GTM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.69998398008598,6.88512823344287
Guinea,GIN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,55.1593870245608,68.2857407252463
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,13442861496.4454,19910452541.9219
Guinea,GIN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.018,..
Guinea,GIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.47001039253012,10.4930409984424
Guinea-Bissau,GNB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,39.9083780788805,39.7415456817995
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1588638853.59328,1796608530.82267
Guinea-Bissau,GNB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.799,2.666
Guinea-Bissau,GNB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.24660026814783,9.39383877456591
Guyana,GUY,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,108.373789895331,101.2678901771
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,5173760191.84652,14718387016.7866
Guyana,GUY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.172,..
Guyana,GUY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.08723089162013,6.11505550109935
Haiti,HTI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,35.854870786766,29.1504424663859
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,15016090929.5125,20253551920.5516
Haiti,HTI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Haiti,HTI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,18.7037825672506,33.98393194707
Honduras,HND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,84.144401780013,97.3778377440451
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,24882225741.8119,31426041806.7985
Honduras,HND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.698,8.774
Honduras,HND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.36587159819267,9.08963911525025
"Hong Kong SAR, China",HKG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,306.47177421324,356.160143402287
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,363074545072.389,358681066274.469
"Hong Kong SAR, China",HKG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.917,4.318
"Hong Kong SAR, China",HKG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.88320853773996,1.88136707196853
Hungary,HUN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,148.997265039884,178.981373391792
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,164020460331.659,177006128624.627
Hungary,HUN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.419,3.609
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.33858635382008,14.6081439492433
Iceland,ISL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,47.768874205261,59.019388426382
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,24681343649.2952,28770206626.5564
Iceland,ISL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.507,3.789
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.01397179156053,8.3087551155892
India,IND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,28.5793910253128,35.004214323338
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2835606256558.19,3353470496886.33
India,IND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.51,4.822
India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.72950573539129,6.69903414079852
Indonesia,IDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,30.2885389112111,40.1361174579453
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1119099871385.79,1319076267291.51
Indonesia,IDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.59,3.462
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.03058664969487,4.20946383402165
"Iran, Islamic Rep.",IRN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,32.2458249190363,39.6601988517266
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,333519146339.191,394362621793.035
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.74,9.085
"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,39.9073455697784,43.4884641742179
Iraq,IRQ,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,58.9771877279661,60.4377595339382
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,233636097800.338,286640340965.517
Iraq,IRQ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Iraq,IRQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.198965380023928,4.99476596381044
Ireland,IRL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,66.497787409981,65.8849071335317
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,407124824064.995,548570250341.987
Ireland,IRL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.95,4.501
Ireland,IRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.937842961189274,7.82945736434105
Isle of Man,IMN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,..
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,7314967866.28289,..
Isle of Man,IMN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Isle of Man,IMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Israel,ISR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,33.8039884700699,34.4483537036231
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,399651065197.871,525000415276.678
Israel,ISR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.731,3.695
Israel,ISR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.84978312826417,4.39359665912654
Italy,ITA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,50.14461239253,64.3302239684751
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2019606796583.53,2102995942720.44
Italy,ITA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.952,8.069
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.611246943765304,8.20128991161718
Jamaica,JAM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,50.7871805454268,56.3348625327562
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,15830766570.7266,17097760723.9201
Jamaica,JAM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.987,4.083
Jamaica,JAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.90510000865872,10.3495688391272
Japan,JPN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,27.8726595023013,38.6243267489639
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,5117993853016.51,4256410760723.75
Japan,JPN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.351,2.615
Japan,JPN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.46877615938395,2.49770278172255
Jordan,JOR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,61.7643666390065,82.3213988431547
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,44503006338.0282,48764963380.2817
Jordan,JOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,16.801,18.2
Jordan,JOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.761514047265601,4.22915568897117
Kazakhstan,KAZ,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,52.3297589909479,60.1016436257724
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,181667184854.501,225496328925.494
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.8,4.86
Kazakhstan,KAZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.33356098916669,15.0278644440851
Kenya,KEN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,23.405425395813,24.9692050215491
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,100378436207.371,114448978152.637
Kenya,KEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.014,..
Kenya,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.23963795764792,7.65986268272224
Kiribati,KIR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,66.3639235606947,77.9052861026814
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,216985362.338171,270841698.369345
Kiribati,KIR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.557,..
Kiribati,KIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.81307995302947,5.34595440908904
"Korea, Dem. People's Rep.",PRK,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,..
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,..,..
"Korea, Dem. People's Rep.",PRK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
"Korea, Dem. People's Rep.",PRK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
"Korea, Rep.",KOR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,63.3136417967885,84.5296040767716
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1651422932447.77,1673916511799.71
"Korea, Rep.",KOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.746,2.857
"Korea, Rep.",KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.383000303608136,5.08951365062842
Kosovo,XKX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,..
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,7899737577.47286,9354903061.8898
Kosovo,XKX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,25.069,12.093
Kosovo,XKX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.67599202639893,11.5805104542012
Kuwait,KWT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,69.6148727152113,73.1503983249813
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,140856394870.02,183940215065.171
Kuwait,KWT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Kuwait,KWT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.09184802655856,3.98064961990313
Kyrgyz Republic,KGZ,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,74.4295712507905,99.3660366273797
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,9371275264.36735,12134931017.9465
Kyrgyz Republic,KGZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.45,4.767
Kyrgyz Republic,KGZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.13362257718804,13.9229093174176
Lao PDR,LAO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,64.4484424434571,99.8268435213214
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,18740561512.5555,15468785203.7532
Lao PDR,LAO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,1.209
Lao PDR,LAO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.32255881256925,22.9562225132056
Latvia,LVA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,104.72664500192,140.985120157818
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,33099503950.847,38018905782.397
Latvia,LVA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.312,6.815
Latvia,LVA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.81140920075615,17.3102830198815
Lebanon,LBN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,47.4170045706422,114.231697793029
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,51605959131.2741,20992421948.8081
Lebanon,LBN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.301,..
Lebanon,LBN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.00538949390383,171.205491336641
Lesotho,LSO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,110.971575366368,116.788539959955
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2390702295.82777,2354683088.71995
Lesotho,LSO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,16.876,..
Lesotho,LSO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.18708359197982,8.27180389943028
Liberia,LBR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,47.475649525477,63.8582850938767
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,3319596500,4001047000
Liberia,LBR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Liberia,LBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,26.9662760197878,7.59298486560313
Libya,LBY,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,64.0463829206081,125.656998659633
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,69254496471.6938,43246297921.8499
Libya,LBY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Libya,LBY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-2.16217883470595,4.51030149235703
Liechtenstein,LIE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,..
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,6436467007.11932,7361504432.19331
Liechtenstein,LIE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Liechtenstein,LIE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Lithuania,LTU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,125.013455986437,143.00217525104
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,55122066225.796,71033884499.7824
Lithuania,LTU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.255,5.956
Lithuania,LTU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.33450937988027,19.7050461518394
Luxembourg,LUX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,58.2554093885782,54.3802264557891
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,69890505323.5842,81641807865.7591
Luxembourg,LUX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.592,4.588
Luxembourg,LUX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.74332075653848,6.33600807777919
"Macao SAR, China",MAC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,23.1526305641787,76.0626972567614
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,55082293844.1008,24999113475.8368
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.73,..
"Macao SAR, China",MAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.75193081051982,1.04502802369954
Madagascar,MDG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,47.062444597605,60.6487071223941
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,14104664678.5063,15134700203.0497
Madagascar,MDG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,3.186
Madagascar,MDG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.61051441492365,8.16059031991844
Malawi,MWI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,34.3019010919282,20.0015123416359
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,11051865579.8121,12429060150.742
Malawi,MWI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Malawi,MWI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.3708360560567,20.953969729969
Malaysia,MYS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,121.363646927926,158.459701623409
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,365177721021.516,407605841348.235
Malaysia,MYS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.26,3.93
Malaysia,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.662891865764326,3.37869862549928
Maldives,MDV,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,56.740241191142,63.3952585617339
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,5726094799.37709,6177118113.94637
Maldives,MDV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.562,..
Maldives,MDV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.220029731065383,2.33314337624567
Mali,MLI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,50.9772693512405,66.6495487361502
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,17280250810.0321,18780322203.7584
Mali,MLI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.29,2.387
Mali,MLI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.65826694846365,9.62147608489072
Malta,MLT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,64.6721356840179,61.2806469094596
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,16337793530.7788,19209979975.2323
Malta,MLT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.627,2.929
Malta,MLT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.6420600176894,6.15375621933037
Marshall Islands,MHL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,52.8123658222413,74.9802683504341
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,232900000,253400000
Marshall Islands,MHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.342,..
Marshall Islands,MHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Mauritania,MRT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,73.2890729955759,93.0951140646444
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,7894764885.82312,9557966698.25369
Mauritania,MRT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.416,..
